subid,subjid,exp_chosen,reaction_time
61110e69c5c85f3be8c8ebb4,215,0,6.025
61110e69c5c85f3be8c8ebb4,215,0,3.0269
61110e69c5c85f3be8c8ebb4,215,1,3.873
61110e69c5c85f3be8c8ebb4,215,1,3.1939
61110e69c5c85f3be8c8ebb4,215,0,4.4612
61110e69c5c85f3be8c8ebb4,215,1,2.682
61110e69c5c85f3be8c8ebb4,215,0,3.8931
61110e69c5c85f3be8c8ebb4,215,1,4.9309
61110e69c5c85f3be8c8ebb4,215,0,3.0123
61110e69c5c85f3be8c8ebb4,215,1,4.1593
61110e69c5c85f3be8c8ebb4,215,0,3.0767
61110e69c5c85f3be8c8ebb4,215,1,4.6512
61110e69c5c85f3be8c8ebb4,215,1,3.6596
61110e69c5c85f3be8c8ebb4,215,0,2.9483
61110e69c5c85f3be8c8ebb4,215,0,3.6111
61110e69c5c85f3be8c8ebb4,215,0,1.7964
61110e69c5c85f3be8c8ebb4,215,0,2.642
61110e69c5c85f3be8c8ebb4,215,0,1.6951
61110e69c5c85f3be8c8ebb4,215,0,3.8776
61110e69c5c85f3be8c8ebb4,215,1,1.4787
61110e69c5c85f3be8c8ebb4,215,1,2.6317
61110e69c5c85f3be8c8ebb4,215,1,5.3273
61110e69c5c85f3be8c8ebb4,215,0,4.21
61110e69c5c85f3be8c8ebb4,215,1,6.2433
61110e69c5c85f3be8c8ebb4,215,0,3.0407
61110e69c5c85f3be8c8ebb4,215,0,2.3756
61110e69c5c85f3be8c8ebb4,215,1,1.8136
61110e69c5c85f3be8c8ebb4,215,0,5.5602
61110e69c5c85f3be8c8ebb4,215,0,5.3941
61110e69c5c85f3be8c8ebb4,215,0,2.6926
61110e69c5c85f3be8c8ebb4,215,1,2.7476
61110e69c5c85f3be8c8ebb4,215,1,2.7464
61110e69c5c85f3be8c8ebb4,215,1,1.9973
61110e69c5c85f3be8c8ebb4,215,1,2.5266
61110e69c5c85f3be8c8ebb4,215,0,2.512
61110e69c5c85f3be8c8ebb4,215,0,1.7317
61110e69c5c85f3be8c8ebb4,215,1,1.7781
61110e69c5c85f3be8c8ebb4,215,0,7.4543
61110e69c5c85f3be8c8ebb4,215,0,4.7949
61110e69c5c85f3be8c8ebb4,215,0,4.6828
61110e69c5c85f3be8c8ebb4,215,1,3.7461
61110e69c5c85f3be8c8ebb4,215,1,3.8959
61110e69c5c85f3be8c8ebb4,215,1,2.1289
61110e69c5c85f3be8c8ebb4,215,1,3.8638
61110e69c5c85f3be8c8ebb4,215,0,4.6091
61110e69c5c85f3be8c8ebb4,215,0,5.6826
61110e69c5c85f3be8c8ebb4,215,0,2.2001
61110e69c5c85f3be8c8ebb4,215,0,1.6639
61110e69c5c85f3be8c8ebb4,215,0,3.9948
61111442bb1b255927718949,216,0,4.1598
61111442bb1b255927718949,216,1,2.8348
61111442bb1b255927718949,216,0,2.849
61111442bb1b255927718949,216,0,3.5942
61111442bb1b255927718949,216,1,2.7144
61111442bb1b255927718949,216,1,2.9727
61111442bb1b255927718949,216,0,2.2024
61111442bb1b255927718949,216,1,2.791
61111442bb1b255927718949,216,1,2.6837
61111442bb1b255927718949,216,1,2.3489
61111442bb1b255927718949,216,1,4.5261
61111442bb1b255927718949,216,1,2.0873
61111442bb1b255927718949,216,1,3.4874
61111442bb1b255927718949,216,0,4.244
61111442bb1b255927718949,216,1,4.3266
61111442bb1b255927718949,216,1,5.0938
61111442bb1b255927718949,216,0,3.788
61111442bb1b255927718949,216,0,3.148
61111442bb1b255927718949,216,1,4.9869
61111442bb1b255927718949,216,0,9.3677
61111442bb1b255927718949,216,0,4.6953
61111442bb1b255927718949,216,1,4.9184
61111442bb1b255927718949,216,0,5.0286
61111442bb1b255927718949,216,0,4.0617
61111442bb1b255927718949,216,0,5.3941
61111442bb1b255927718949,216,0,6.5808
61111442bb1b255927718949,216,1,3.7829
61111442bb1b255927718949,216,0,2.9312
61111442bb1b255927718949,216,0,7.5585
61111442bb1b255927718949,216,1,3.5553
61111442bb1b255927718949,216,0,3.1009
61111442bb1b255927718949,216,1,3.4136
61111442bb1b255927718949,216,0,2.2896
61111442bb1b255927718949,216,0,4.8719
61111442bb1b255927718949,216,1,4.2036
61111442bb1b255927718949,216,1,5.2052
61111442bb1b255927718949,216,1,2.2524
61111442bb1b255927718949,216,0,5.2031
61111442bb1b255927718949,216,1,4.4096
61111442bb1b255927718949,216,1,3.3223
61111442bb1b255927718949,216,0,3.6822
61111442bb1b255927718949,216,0,2.517
61111442bb1b255927718949,216,0,3.4653
61111442bb1b255927718949,216,1,3.2532
61111442bb1b255927718949,216,1,2.8436
61111442bb1b255927718949,216,1,5.9147
61111442bb1b255927718949,216,0,3.6896
61111442bb1b255927718949,216,1,2.8155
61111442bb1b255927718949,216,1,3.8431
61111442bb1b255927718949,216,1,1.655
6111303587fe414ecadd44fb,217,1,2.8283
6111303587fe414ecadd44fb,217,1,4.7498
6111303587fe414ecadd44fb,217,0,2.4628
6111303587fe414ecadd44fb,217,1,4.0794
6111303587fe414ecadd44fb,217,1,3.6302
6111303587fe414ecadd44fb,217,0,2.1665
6111303587fe414ecadd44fb,217,0,2.9412
6111303587fe414ecadd44fb,217,1,2.5613
6111303587fe414ecadd44fb,217,0,2.7974
6111303587fe414ecadd44fb,217,0,3.4284
6111303587fe414ecadd44fb,217,1,2.6134
6111303587fe414ecadd44fb,217,0,2.7827
6111303587fe414ecadd44fb,217,0,4.6285
6111303587fe414ecadd44fb,217,0,2.4415
6111303587fe414ecadd44fb,217,0,2.3792
6111303587fe414ecadd44fb,217,0,2.4298
6111303587fe414ecadd44fb,217,0,2.4484
6111303587fe414ecadd44fb,217,1,2.1318
6111303587fe414ecadd44fb,217,1,2.193
6111303587fe414ecadd44fb,217,1,2.6666
6111303587fe414ecadd44fb,217,1,2.9982
6111303587fe414ecadd44fb,217,1,2.0332
6111303587fe414ecadd44fb,217,0,2.0447
6111303587fe414ecadd44fb,217,1,2.0801
6111303587fe414ecadd44fb,217,0,2.2531
6111303587fe414ecadd44fb,217,0,3.2465
6111303587fe414ecadd44fb,217,1,3.2969
6111303587fe414ecadd44fb,217,1,3.2086
6111303587fe414ecadd44fb,217,1,2.1473
6111303587fe414ecadd44fb,217,1,3.6963
6111303587fe414ecadd44fb,217,0,1.9322
6111303587fe414ecadd44fb,217,0,1.7297
6111303587fe414ecadd44fb,217,0,1.7153
6111303587fe414ecadd44fb,217,0,2.4605
6111303587fe414ecadd44fb,217,0,1.9828
6111303587fe414ecadd44fb,217,0,2.6061
6111303587fe414ecadd44fb,217,1,3.1194
6111303587fe414ecadd44fb,217,0,2.431
6111303587fe414ecadd44fb,217,0,3.4138
6111303587fe414ecadd44fb,217,0,2.5146
6111303587fe414ecadd44fb,217,0,2.4959
6111303587fe414ecadd44fb,217,0,1.9282
6111303587fe414ecadd44fb,217,1,2.3648
6111303587fe414ecadd44fb,217,0,1.848
6111303587fe414ecadd44fb,217,1,3.0514
6111303587fe414ecadd44fb,217,0,2.2156
6111303587fe414ecadd44fb,217,1,4.0279
6111303587fe414ecadd44fb,217,0,2.7794
6111303587fe414ecadd44fb,217,0,2.0115
6111303587fe414ecadd44fb,217,0,4.6621
61113d87dfbc47dff8cca57b,218,1,3.0005
61113d87dfbc47dff8cca57b,218,1,3.5708
61113d87dfbc47dff8cca57b,218,0,2.0593
61113d87dfbc47dff8cca57b,218,0,3.0605
61113d87dfbc47dff8cca57b,218,1,1.7963
61113d87dfbc47dff8cca57b,218,0,3.02
61113d87dfbc47dff8cca57b,218,0,2.6718
61113d87dfbc47dff8cca57b,218,0,2.3049
61113d87dfbc47dff8cca57b,218,1,1.8737
61113d87dfbc47dff8cca57b,218,0,2.2122
61113d87dfbc47dff8cca57b,218,1,2.9609
61113d87dfbc47dff8cca57b,218,0,2.8709
61113d87dfbc47dff8cca57b,218,1,1.9459
61113d87dfbc47dff8cca57b,218,1,1.624
61113d87dfbc47dff8cca57b,218,0,2.1611
61113d87dfbc47dff8cca57b,218,0,1.8799
61113d87dfbc47dff8cca57b,218,0,2.695
61113d87dfbc47dff8cca57b,218,0,1.8106
61113d87dfbc47dff8cca57b,218,1,1.864
61113d87dfbc47dff8cca57b,218,1,2.1889
61113d87dfbc47dff8cca57b,218,1,2.1404
61113d87dfbc47dff8cca57b,218,0,1.3898
61113d87dfbc47dff8cca57b,218,0,2.0634
61113d87dfbc47dff8cca57b,218,1,1.5955
61113d87dfbc47dff8cca57b,218,1,1.857
61113d87dfbc47dff8cca57b,218,1,1.9066
61113d87dfbc47dff8cca57b,218,0,2.7438
61113d87dfbc47dff8cca57b,218,1,0.9829
61113d87dfbc47dff8cca57b,218,0,1.7486
61113d87dfbc47dff8cca57b,218,1,1.4162
61113d87dfbc47dff8cca57b,218,1,2.0405
61113d87dfbc47dff8cca57b,218,0,2.4556
61113d87dfbc47dff8cca57b,218,1,1.7963
61113d87dfbc47dff8cca57b,218,1,1.5574
61113d87dfbc47dff8cca57b,218,1,1.5237
61113d87dfbc47dff8cca57b,218,0,1.9696
61113d87dfbc47dff8cca57b,218,1,1.6803
61113d87dfbc47dff8cca57b,218,1,3.7619
61113d87dfbc47dff8cca57b,218,1,1.2585
61113d87dfbc47dff8cca57b,218,0,1.8069
61113d87dfbc47dff8cca57b,218,1,1.8568
61113d87dfbc47dff8cca57b,218,1,2.1562
61113d87dfbc47dff8cca57b,218,1,1.6393
61113d87dfbc47dff8cca57b,218,1,2.621
61113d87dfbc47dff8cca57b,218,1,3.8021
61113d87dfbc47dff8cca57b,218,1,3.1034
61113d87dfbc47dff8cca57b,218,1,1.757
61113d87dfbc47dff8cca57b,218,1,2.5389
61113d87dfbc47dff8cca57b,218,1,3.2332
61113d87dfbc47dff8cca57b,218,0,1.7625
61113effc33961d5c253618a,219,1,2.0177
61113effc33961d5c253618a,219,1,2.4938
61113effc33961d5c253618a,219,1,2.5254
61113effc33961d5c253618a,219,1,2.2073
61113effc33961d5c253618a,219,0,2.5912
61113effc33961d5c253618a,219,1,1.9266
61113effc33961d5c253618a,219,1,2.7622
61113effc33961d5c253618a,219,1,2.4608
61113effc33961d5c253618a,219,0,1.837
61113effc33961d5c253618a,219,0,1.2256
61113effc33961d5c253618a,219,1,3.493
61113effc33961d5c253618a,219,1,2.0426
61113effc33961d5c253618a,219,0,2.0953
61113effc33961d5c253618a,219,1,2.1768
61113effc33961d5c253618a,219,1,2.4632
61113effc33961d5c253618a,219,1,2.2126
61113effc33961d5c253618a,219,1,2.3736
61113effc33961d5c253618a,219,0,2.828
61113effc33961d5c253618a,219,1,2.5446
61113effc33961d5c253618a,219,1,2.1067
61113effc33961d5c253618a,219,0,2.293
61113effc33961d5c253618a,219,0,4.1929
61113effc33961d5c253618a,219,1,2.4405
61113effc33961d5c253618a,219,0,2.4405
61113effc33961d5c253618a,219,0,2.6101
61113effc33961d5c253618a,219,1,3.3759
61113effc33961d5c253618a,219,0,2.6101
61113effc33961d5c253618a,219,0,1.5915
61113effc33961d5c253618a,219,0,2.8435
61113effc33961d5c253618a,219,0,4.1264
61113effc33961d5c253618a,219,1,4.8767
61113effc33961d5c253618a,219,1,3.1773
61113effc33961d5c253618a,219,1,2.9116
61113effc33961d5c253618a,219,1,2.5579
61113effc33961d5c253618a,219,0,4.4606
61113effc33961d5c253618a,219,0,5.0288
61113effc33961d5c253618a,219,0,4.6925
61113effc33961d5c253618a,219,1,2.1446
61113effc33961d5c253618a,219,1,6.2587
61113effc33961d5c253618a,219,1,3.8945
61113effc33961d5c253618a,219,1,5.5445
61113effc33961d5c253618a,219,1,2.5275
61113effc33961d5c253618a,219,0,5.9611
61113effc33961d5c253618a,219,1,2.9109
61113effc33961d5c253618a,219,1,2.0942
61113effc33961d5c253618a,219,1,2.0249
61113effc33961d5c253618a,219,0,2.4604
61113effc33961d5c253618a,219,1,5.2597
61113effc33961d5c253618a,219,1,5.0119
61113effc33961d5c253618a,219,1,2.1084
6111646d1922d97d81f4f9c1,220,1,2.9046
6111646d1922d97d81f4f9c1,220,0,1.7538
6111646d1922d97d81f4f9c1,220,1,2.3703
6111646d1922d97d81f4f9c1,220,1,1.7883
6111646d1922d97d81f4f9c1,220,0,1.7381
6111646d1922d97d81f4f9c1,220,0,3.1684
6111646d1922d97d81f4f9c1,220,0,1.8869
6111646d1922d97d81f4f9c1,220,1,2.5379
6111646d1922d97d81f4f9c1,220,0,0.9299
6111646d1922d97d81f4f9c1,220,1,2.0539
6111646d1922d97d81f4f9c1,220,1,2.5868
6111646d1922d97d81f4f9c1,220,1,3.3036
6111646d1922d97d81f4f9c1,220,1,3.3204
6111646d1922d97d81f4f9c1,220,0,2.2873
6111646d1922d97d81f4f9c1,220,0,1.7234
6111646d1922d97d81f4f9c1,220,1,1.7909
6111646d1922d97d81f4f9c1,220,1,1.773
6111646d1922d97d81f4f9c1,220,0,1.3554
6111646d1922d97d81f4f9c1,220,0,1.8039
6111646d1922d97d81f4f9c1,220,0,3.0061
6111646d1922d97d81f4f9c1,220,0,2.0708
6111646d1922d97d81f4f9c1,220,1,1.4733
6111646d1922d97d81f4f9c1,220,1,2.6563
6111646d1922d97d81f4f9c1,220,1,2.2878
6111646d1922d97d81f4f9c1,220,1,2.2212
6111646d1922d97d81f4f9c1,220,0,1.6214
6111646d1922d97d81f4f9c1,220,1,1.7071
6111646d1922d97d81f4f9c1,220,1,3.7196
6111646d1922d97d81f4f9c1,220,1,2.1712
6111646d1922d97d81f4f9c1,220,1,2.0887
6111646d1922d97d81f4f9c1,220,1,1.8713
6111646d1922d97d81f4f9c1,220,1,1.9059
6111646d1922d97d81f4f9c1,220,1,1.8738
6111646d1922d97d81f4f9c1,220,1,2.0874
6111646d1922d97d81f4f9c1,220,0,1.8044
6111646d1922d97d81f4f9c1,220,1,0.972
6111646d1922d97d81f4f9c1,220,1,1.607
6111646d1922d97d81f4f9c1,220,0,1.9378
6111646d1922d97d81f4f9c1,220,1,3.0908
6111646d1922d97d81f4f9c1,220,0,2.0726
6111646d1922d97d81f4f9c1,220,1,1.3378
6111646d1922d97d81f4f9c1,220,1,1.5754
6111646d1922d97d81f4f9c1,220,1,1.6391
6111646d1922d97d81f4f9c1,220,0,1.805
6111646d1922d97d81f4f9c1,220,1,1.7717
6111646d1922d97d81f4f9c1,220,1,1.4412
6111646d1922d97d81f4f9c1,220,1,2.1378
6111646d1922d97d81f4f9c1,220,1,2.0896
6111646d1922d97d81f4f9c1,220,0,1.4056
6111646d1922d97d81f4f9c1,220,0,1.6378
6111852fd2fdb6fa7cb78ce6,221,1,1.6841
6111852fd2fdb6fa7cb78ce6,221,1,1.8562
6111852fd2fdb6fa7cb78ce6,221,1,1.4888
6111852fd2fdb6fa7cb78ce6,221,1,1.846
6111852fd2fdb6fa7cb78ce6,221,0,1.8814
6111852fd2fdb6fa7cb78ce6,221,1,2.1146
6111852fd2fdb6fa7cb78ce6,221,0,2.2101
6111852fd2fdb6fa7cb78ce6,221,1,2.2993
6111852fd2fdb6fa7cb78ce6,221,0,2.2848
6111852fd2fdb6fa7cb78ce6,221,1,2.5266
6111852fd2fdb6fa7cb78ce6,221,1,2.2754
6111852fd2fdb6fa7cb78ce6,221,0,1.6622
6111852fd2fdb6fa7cb78ce6,221,0,1.9274
6111852fd2fdb6fa7cb78ce6,221,0,1.9598
6111852fd2fdb6fa7cb78ce6,221,1,2.263
6111852fd2fdb6fa7cb78ce6,221,0,1.8195
6111852fd2fdb6fa7cb78ce6,221,1,1.6384
6111852fd2fdb6fa7cb78ce6,221,1,1.9281
6111852fd2fdb6fa7cb78ce6,221,1,2.3103
6111852fd2fdb6fa7cb78ce6,221,0,1.7828
6111852fd2fdb6fa7cb78ce6,221,0,1.7357
6111852fd2fdb6fa7cb78ce6,221,1,1.7975
6111852fd2fdb6fa7cb78ce6,221,1,1.9347
6111852fd2fdb6fa7cb78ce6,221,1,2.1056
6111852fd2fdb6fa7cb78ce6,221,0,1.9425
6111852fd2fdb6fa7cb78ce6,221,1,3.0424
6111852fd2fdb6fa7cb78ce6,221,1,2.8188
6111852fd2fdb6fa7cb78ce6,221,1,2.4412
6111852fd2fdb6fa7cb78ce6,221,0,2.8788
6111852fd2fdb6fa7cb78ce6,221,1,2.3466
6111852fd2fdb6fa7cb78ce6,221,0,1.8647
6111852fd2fdb6fa7cb78ce6,221,0,2.0067
6111852fd2fdb6fa7cb78ce6,221,0,2.3666
6111852fd2fdb6fa7cb78ce6,221,1,1.876
6111852fd2fdb6fa7cb78ce6,221,1,1.9618
6111852fd2fdb6fa7cb78ce6,221,1,2.134
6111852fd2fdb6fa7cb78ce6,221,1,2.0565
6111852fd2fdb6fa7cb78ce6,221,1,3.1226
6111852fd2fdb6fa7cb78ce6,221,1,2.6583
6111852fd2fdb6fa7cb78ce6,221,1,2.304
6111852fd2fdb6fa7cb78ce6,221,0,2.8268
6111852fd2fdb6fa7cb78ce6,221,1,2.5133
6111852fd2fdb6fa7cb78ce6,221,1,2.7749
6111852fd2fdb6fa7cb78ce6,221,0,1.5816
6111852fd2fdb6fa7cb78ce6,221,1,1.7519
6111852fd2fdb6fa7cb78ce6,221,1,2.6435
6111852fd2fdb6fa7cb78ce6,221,1,2.8747
6111852fd2fdb6fa7cb78ce6,221,0,1.9496
6111852fd2fdb6fa7cb78ce6,221,1,3.0982
6111852fd2fdb6fa7cb78ce6,221,1,2.364
611188e5b3c601c90fc9a4f6,222,1,3.3036
611188e5b3c601c90fc9a4f6,222,1,2.9601
611188e5b3c601c90fc9a4f6,222,1,1.9593
611188e5b3c601c90fc9a4f6,222,1,1.7882
611188e5b3c601c90fc9a4f6,222,1,2.3946
611188e5b3c601c90fc9a4f6,222,0,2.3674
611188e5b3c601c90fc9a4f6,222,0,2.1948
611188e5b3c601c90fc9a4f6,222,1,1.7453
611188e5b3c601c90fc9a4f6,222,1,2.284
611188e5b3c601c90fc9a4f6,222,1,3.8946
611188e5b3c601c90fc9a4f6,222,0,2.0287
611188e5b3c601c90fc9a4f6,222,1,2.0323
611188e5b3c601c90fc9a4f6,222,1,2.1956
611188e5b3c601c90fc9a4f6,222,1,1.9602
611188e5b3c601c90fc9a4f6,222,1,1.8607
611188e5b3c601c90fc9a4f6,222,1,2.2117
611188e5b3c601c90fc9a4f6,222,1,1.7594
611188e5b3c601c90fc9a4f6,222,1,1.6967
611188e5b3c601c90fc9a4f6,222,0,1.7344
611188e5b3c601c90fc9a4f6,222,0,2.995
611188e5b3c601c90fc9a4f6,222,1,1.7964
611188e5b3c601c90fc9a4f6,222,1,2.3282
611188e5b3c601c90fc9a4f6,222,1,1.4956
611188e5b3c601c90fc9a4f6,222,1,1.7693
611188e5b3c601c90fc9a4f6,222,0,1.1796
611188e5b3c601c90fc9a4f6,222,1,1.8123
611188e5b3c601c90fc9a4f6,222,1,1.8628
611188e5b3c601c90fc9a4f6,222,1,1.7453
611188e5b3c601c90fc9a4f6,222,1,3.2001
611188e5b3c601c90fc9a4f6,222,1,1.5619
611188e5b3c601c90fc9a4f6,222,1,1.3613
611188e5b3c601c90fc9a4f6,222,1,1.3129
611188e5b3c601c90fc9a4f6,222,0,2.2469
611188e5b3c601c90fc9a4f6,222,1,1.2294
611188e5b3c601c90fc9a4f6,222,1,1.9615
611188e5b3c601c90fc9a4f6,222,1,1.7768
611188e5b3c601c90fc9a4f6,222,1,1.6817
611188e5b3c601c90fc9a4f6,222,1,1.9509
611188e5b3c601c90fc9a4f6,222,1,1.4828
611188e5b3c601c90fc9a4f6,222,1,3.4795
611188e5b3c601c90fc9a4f6,222,1,1.2621
611188e5b3c601c90fc9a4f6,222,0,3.2076
611188e5b3c601c90fc9a4f6,222,0,1.8249
611188e5b3c601c90fc9a4f6,222,1,1.5583
611188e5b3c601c90fc9a4f6,222,1,1.3626
611188e5b3c601c90fc9a4f6,222,1,1.8275
611188e5b3c601c90fc9a4f6,222,1,1.3903
611188e5b3c601c90fc9a4f6,222,0,2.5084
611188e5b3c601c90fc9a4f6,222,1,1.8322
611188e5b3c601c90fc9a4f6,222,0,2.3782
6111c012b5f6316967f3c859,223,1,1.5311
6111c012b5f6316967f3c859,223,0,2.2741
6111c012b5f6316967f3c859,223,0,1.7773
6111c012b5f6316967f3c859,223,0,2.3243
6111c012b5f6316967f3c859,223,1,1.8767
6111c012b5f6316967f3c859,223,0,1.3941
6111c012b5f6316967f3c859,223,1,2.153
6111c012b5f6316967f3c859,223,1,1.7022
6111c012b5f6316967f3c859,223,0,2.5747
6111c012b5f6316967f3c859,223,1,1.4536
6111c012b5f6316967f3c859,223,0,1.8283
6111c012b5f6316967f3c859,223,0,1.7592
6111c012b5f6316967f3c859,223,1,1.3858
6111c012b5f6316967f3c859,223,0,1.0684
6111c012b5f6316967f3c859,223,1,1.309
6111c012b5f6316967f3c859,223,1,1.4858
6111c012b5f6316967f3c859,223,1,1.306
6111c012b5f6316967f3c859,223,1,1.9669
6111c012b5f6316967f3c859,223,1,2.1681
6111c012b5f6316967f3c859,223,0,1.91
6111c012b5f6316967f3c859,223,0,1.1418
6111c012b5f6316967f3c859,223,1,0.8843
6111c012b5f6316967f3c859,223,1,1.1607
6111c012b5f6316967f3c859,223,0,1.5752
6111c012b5f6316967f3c859,223,0,1.3503
6111c012b5f6316967f3c859,223,0,1.5789
6111c012b5f6316967f3c859,223,1,1.2965
6111c012b5f6316967f3c859,223,1,1.9308
6111c012b5f6316967f3c859,223,0,1.2437
6111c012b5f6316967f3c859,223,0,1.059
6111c012b5f6316967f3c859,223,0,1.1602
6111c012b5f6316967f3c859,223,0,1.1443
6111c012b5f6316967f3c859,223,0,1.3802
6111c012b5f6316967f3c859,223,0,0.52
6111c012b5f6316967f3c859,223,1,3.4549
6111c012b5f6316967f3c859,223,1,1.438
6111c012b5f6316967f3c859,223,0,1.4344
6111c012b5f6316967f3c859,223,0,2.074
6111c012b5f6316967f3c859,223,0,1.9048
6111c012b5f6316967f3c859,223,1,1.2142
6111c012b5f6316967f3c859,223,0,1.396
6111c012b5f6316967f3c859,223,0,1.09
6111c012b5f6316967f3c859,223,1,1.4988
6111c012b5f6316967f3c859,223,0,1.2756
6111c012b5f6316967f3c859,223,0,1.9889
6111c012b5f6316967f3c859,223,0,0.939
6111c012b5f6316967f3c859,223,1,1.0965
6111c012b5f6316967f3c859,223,1,1.1138
6111c012b5f6316967f3c859,223,1,0.5828
6111c012b5f6316967f3c859,223,0,0.9541
61125f065722f53a3d7806f4,224,0,1.0581
61125f065722f53a3d7806f4,224,0,1.01
61125f065722f53a3d7806f4,224,1,1.0288
61125f065722f53a3d7806f4,224,1,1.1105
61125f065722f53a3d7806f4,224,1,1.0442
61125f065722f53a3d7806f4,224,1,0.9612
61125f065722f53a3d7806f4,224,1,0.8454
61125f065722f53a3d7806f4,224,1,0.8785
61125f065722f53a3d7806f4,224,0,1.0128
61125f065722f53a3d7806f4,224,1,1.1287
61125f065722f53a3d7806f4,224,0,1.1412
61125f065722f53a3d7806f4,224,0,1.1927
61125f065722f53a3d7806f4,224,1,1.0968
61125f065722f53a3d7806f4,224,0,0.913
61125f065722f53a3d7806f4,224,0,1.147
61125f065722f53a3d7806f4,224,0,1.6471
61125f065722f53a3d7806f4,224,0,1.1279
61125f065722f53a3d7806f4,224,0,1.3301
61125f065722f53a3d7806f4,224,1,1.3967
61125f065722f53a3d7806f4,224,1,0.7947
61125f065722f53a3d7806f4,224,0,1.1441
61125f065722f53a3d7806f4,224,0,0.8292
61125f065722f53a3d7806f4,224,0,1.9455
61125f065722f53a3d7806f4,224,0,1.2291
61125f065722f53a3d7806f4,224,0,1.8454
61125f065722f53a3d7806f4,224,0,1.1287
61125f065722f53a3d7806f4,224,0,1.329
61125f065722f53a3d7806f4,224,1,1.1429
61125f065722f53a3d7806f4,224,0,1.9764
61125f065722f53a3d7806f4,224,0,1.4612
61125f065722f53a3d7806f4,224,0,1.3467
61125f065722f53a3d7806f4,224,1,1.6964
61125f065722f53a3d7806f4,224,0,1.061
61125f065722f53a3d7806f4,224,0,0.7449
61125f065722f53a3d7806f4,224,0,1.7247
61125f065722f53a3d7806f4,224,0,0.9921
61125f065722f53a3d7806f4,224,0,1.479
61125f065722f53a3d7806f4,224,1,1.5123
61125f065722f53a3d7806f4,224,0,1.6629
61125f065722f53a3d7806f4,224,0,3.4465
61125f065722f53a3d7806f4,224,0,2.2132
61125f065722f53a3d7806f4,224,1,2.7645
61125f065722f53a3d7806f4,224,1,1.4135
61125f065722f53a3d7806f4,224,1,2.2308
61125f065722f53a3d7806f4,224,0,1.3591
61125f065722f53a3d7806f4,224,0,1.5471
61125f065722f53a3d7806f4,224,1,2.064
61125f065722f53a3d7806f4,224,0,1.1627
61125f065722f53a3d7806f4,224,1,0.9949
61125f065722f53a3d7806f4,224,1,1.262
611267d44fb8536ce68fe464,225,1,2.9873
611267d44fb8536ce68fe464,225,1,2.5737
611267d44fb8536ce68fe464,225,0,2.9255
611267d44fb8536ce68fe464,225,0,2.1102
611267d44fb8536ce68fe464,225,1,2.5551
611267d44fb8536ce68fe464,225,1,2.7058
611267d44fb8536ce68fe464,225,1,2.5756
611267d44fb8536ce68fe464,225,0,2.1726
611267d44fb8536ce68fe464,225,1,2.5544
611267d44fb8536ce68fe464,225,1,3.6831
611267d44fb8536ce68fe464,225,1,3.4081
611267d44fb8536ce68fe464,225,1,2.1078
611267d44fb8536ce68fe464,225,0,2.3773
611267d44fb8536ce68fe464,225,1,1.6827
611267d44fb8536ce68fe464,225,0,3.2187
611267d44fb8536ce68fe464,225,0,2.5089
611267d44fb8536ce68fe464,225,0,2.1035
611267d44fb8536ce68fe464,225,0,2.2068
611267d44fb8536ce68fe464,225,1,2.4109
611267d44fb8536ce68fe464,225,1,2.4754
611267d44fb8536ce68fe464,225,0,3.1328
611267d44fb8536ce68fe464,225,0,1.471
611267d44fb8536ce68fe464,225,0,1.9579
611267d44fb8536ce68fe464,225,1,2.3256
611267d44fb8536ce68fe464,225,1,2.1036
611267d44fb8536ce68fe464,225,1,1.688
611267d44fb8536ce68fe464,225,0,1.8606
611267d44fb8536ce68fe464,225,0,5.9052
611267d44fb8536ce68fe464,225,0,2.652
611267d44fb8536ce68fe464,225,1,2.7927
611267d44fb8536ce68fe464,225,0,1.7953
611267d44fb8536ce68fe464,225,0,2.1219
611267d44fb8536ce68fe464,225,0,3.2599
611267d44fb8536ce68fe464,225,0,3.3639
611267d44fb8536ce68fe464,225,1,4.6458
611267d44fb8536ce68fe464,225,0,1.8861
611267d44fb8536ce68fe464,225,0,3.3375
611267d44fb8536ce68fe464,225,1,1.7001
611267d44fb8536ce68fe464,225,1,3.631
611267d44fb8536ce68fe464,225,1,5.1611
611267d44fb8536ce68fe464,225,0,2.2763
611267d44fb8536ce68fe464,225,1,4.3475
611267d44fb8536ce68fe464,225,0,4.0938
611267d44fb8536ce68fe464,225,1,3.8049
611267d44fb8536ce68fe464,225,0,2.0581
611267d44fb8536ce68fe464,225,1,2.1423
611267d44fb8536ce68fe464,225,0,1.9764
611267d44fb8536ce68fe464,225,0,1.5192
611267d44fb8536ce68fe464,225,0,3.9308
611267d44fb8536ce68fe464,225,0,1.2403
611292e82906a9ff09cdf126,226,1,3.4956
611292e82906a9ff09cdf126,226,1,2.6342
611292e82906a9ff09cdf126,226,1,3.8378
611292e82906a9ff09cdf126,226,0,3.0838
611292e82906a9ff09cdf126,226,0,3.6776
611292e82906a9ff09cdf126,226,1,3.2836
611292e82906a9ff09cdf126,226,1,2.3384
611292e82906a9ff09cdf126,226,0,2.7885
611292e82906a9ff09cdf126,226,1,3.8545
611292e82906a9ff09cdf126,226,1,2.5017
611292e82906a9ff09cdf126,226,1,3.4174
611292e82906a9ff09cdf126,226,0,2.4995
611292e82906a9ff09cdf126,226,0,3.8849
