subid,balanced,subtrial,social_money,nonsocial_money,exp_chosen,decision_price,reaction_time,response,Mood,AQ,MSPSS,IRI_total,IRI_FS,IRI_EC,IRI_PD,IRI_PT,BRCS,LSAS,LSAS_FEAR,LSAS_AVOIDANCE,CESD,UCLA_loneliness,BISBAS_BIS,BISBAS_BASRR,BISBAS_FS,BISBAS_BASD,RSE,STAI,UM_AFFILIATION,UM_INTIMACY,COVIDexperience_score,COVIDimpacts_score,COVIDthreat_score,COVIDpsychstress_score,MSSSF
60c357a0a275dce4c49ddefc,0,15,0.02,0.02,0,0.02,1.65899992,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,16,0.01,0.03,0,0.03,2.397000074,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,17,0.02,0.04,1,0.02,2.281999826,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,18,0.01,0.04,1,0.01,1.480999947,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,19,0.05,0.03,1,0.05,0.769999981,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,20,0.03,0.01,0,0.01,0.708999872,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,21,0.04,0.01,1,0.04,0.604000092,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,22,0.03,0.03,0,0.03,0.643999815,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,23,0.04,0.01,0,0.01,0.90899992,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,24,0.05,0.02,1,0.05,1.198999882,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,25,0.02,0.03,1,0.02,1.073000193,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,26,0.02,0.04,0,0.04,1.002000093,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,27,0.01,0.04,0,0.04,1.161000013,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,28,0.05,0.01,1,0.05,0.680999994,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,29,0.04,0.03,1,0.04,0.90500021,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,30,0.01,0.05,0,0.05,0.717999935,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,31,0.05,0.02,1,0.05,0.957999945,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,32,0.03,0.03,1,0.03,1.107999802,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,33,0.02,0.01,1,0.02,1.082000017,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,34,0.03,0.02,0,0.02,1.172999859,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,35,0.03,0.05,0,0.05,0.927000046,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,36,0.04,0.01,1,0.04,1.108999968,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,37,0.01,0.05,0,0.05,0.824999809,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,38,0.01,0.02,0,0.02,1.101000071,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,39,0.05,0.01,1,0.05,0.924000025,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,40,0.01,0.02,0,0.02,0.998000145,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,41,0.05,0.03,1,0.05,1.235000134,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,42,0.05,0.01,1,0.05,0.896999836,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,43,0.01,0.01,1,0.01,0.872999907,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,44,0.05,0.03,1,0.05,0.82400012,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,45,0.04,0.03,1,0.04,1.105999947,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,46,0.01,0.05,0,0.05,1.236000061,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,47,0.01,0.02,1,0.01,6.307999849,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,48,0.05,0.02,0,0.02,0.967000008,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,49,0.05,0.04,1,0.05,0.90899992,2,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c357a0a275dce4c49ddefc,0,50,0.04,0.02,0,0.02,1.324999809,1,22,13,6.416666667,90,22,27,13,28,18,109,43,19,7,24,0,0,0,0,38,21,36,47,15,67,25,4,36
60c5b99d82cd6a9ad6e24f75,0,1,0.05,0.03,1,0.05,3.8283,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,2,0.01,0.04,0,0.04,4.4313,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,3,0.02,0.01,1,0.02,4.5087,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,4,0.05,0.03,0,0.03,4.2159,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,5,0.02,0.02,0,0.02,4.0827,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,6,0.01,0.03,0,0.03,3.6735,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,7,0.01,0.03,1,0.01,5.4051,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,8,0.05,0.01,0,0.01,5.4197,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,9,0.03,0.01,1,0.03,3.9289,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,10,0.02,0.05,0,0.05,3.9749,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,11,0.04,0.01,0,0.01,4.7551,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,12,0.05,0.01,1,0.05,3.7152,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,13,0.01,0.02,0,0.02,4.4552,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,14,0.05,0.02,0,0.02,3.9742,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,15,0.05,0.02,0,0.02,3.6966,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,16,0.04,0.04,0,0.04,6.2956,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,17,0.02,0.04,1,0.02,4.4252,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,18,0.01,0.01,0,0.01,6.4423,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,19,0.02,0.04,1,0.02,4.0201,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,20,0.05,0.04,0,0.04,3.5684,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,21,0.02,0.02,0,0.02,4.8543,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,22,0.01,0.04,0,0.04,5.2394,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,23,0.04,0.01,1,0.04,3.1084,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,24,0.03,0.01,0,0.01,4.1867,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,25,0.05,0.02,0,0.02,4.1411,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,26,0.03,0.03,0,0.03,9.3058,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,27,0.01,0.05,0,0.05,2.2923,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,28,0.05,0.01,,,,,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,29,0.03,0.05,1,0.03,2.8887,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,30,0.01,0.02,0,0.02,4.5628,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,31,0.03,0.03,1,0.03,4.5949,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,32,0.04,0.03,0,0.03,2.723,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,33,0.05,0.01,1,0.05,3.0828,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,34,0.05,0.01,0,0.01,2.8175,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,35,0.04,0.02,0,0.02,2.1739,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,36,0.01,0.05,0,0.05,2.736,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,37,0.01,0.05,1,0.01,3.9308,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,38,0.04,0.01,0,0.01,4.2973,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,39,0.05,0.03,1,0.05,2.9017,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,40,0.05,0.02,1,0.05,2.6613,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,41,0.03,0.05,0,0.05,2.4871,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,42,0.04,0.03,1,0.04,3.3391,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,43,0.01,0.04,0,0.04,2.6768,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,44,0.03,0.02,0,0.02,2.9166,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,45,0.02,0.05,0,0.05,3.6735,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,46,0.03,0.02,0,0.02,2.9764,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,47,0.04,0.03,0,0.03,3.8215,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,48,0.02,0.03,0,0.03,2.3979,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,49,0.01,0.02,0,0.02,2.988,2,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60c5b99d82cd6a9ad6e24f75,0,50,0.02,0.03,0,0.03,2.8046,1,24,19,5.75,95,24,27,18,26,15,94,15,39,5,33,0,0,0,0,29,28,28,33,14,58,16,7,38
60d86d6c0f4b31dab174a376,0,1,0.05,0.01,0,0.01,3.767999887,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,2,0.05,0.01,0,0.01,5.372999907,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,3,0.04,0.01,1,0.04,2.875999928,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,4,0.02,0.02,1,0.02,3.566999912,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,5,0.01,0.04,1,0.01,4.356000185,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,6,0.05,0.02,1,0.05,3.332000017,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,7,0.01,0.05,1,0.01,3.825999975,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,8,0.01,0.05,0,0.05,4.986999989,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,9,0.05,0.02,0,0.02,2.53399992,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,10,0.02,0.03,0,0.03,1.954999924,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,11,0.01,0.04,0,0.04,2.246000051,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,12,0.05,0.03,0,0.03,3.523000002,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,13,0.05,0.02,0,0.02,3.99000001,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,14,0.05,0.04,0,0.04,2.061000109,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,15,0.01,0.05,0,0.05,3.724999905,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,16,0.04,0.03,1,0.04,5.721999884,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,17,0.03,0.02,0,0.02,3.387000084,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,18,0.03,0.03,1,0.03,3.319000006,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,19,0.01,0.03,1,0.01,6.868000031,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,20,0.04,0.01,1,0.04,5.539000034,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,21,0.01,0.02,0,0.02,3.595999956,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,22,0.03,0.01,1,0.03,5.447999954,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,23,0.04,0.01,0,0.01,4.75999999,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,24,0.05,0.03,1,0.05,2.005999804,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,25,0.05,0.02,1,0.05,3.625,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,26,0.01,0.02,1,0.01,3.015999794,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,27,0.01,0.03,0,0.03,2.315000057,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,28,0.01,0.04,0,0.04,2.674999952,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,29,0.02,0.04,1,0.02,3.058000088,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,30,0.05,0.01,0,0.01,2.878999949,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,31,0.04,0.04,1,0.04,3.069999933,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,32,0.02,0.05,1,0.02,2.833999872,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,33,0.02,0.02,1,0.02,3.451999903,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,34,0.04,0.02,0,0.02,2.374000072,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,35,0.05,0.01,0,0.01,3.100000143,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,36,0.04,0.03,1,0.04,2.821000099,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,37,0.03,0.03,0,0.03,5.329000235,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,38,0.03,0.05,0,0.05,3.226999998,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,39,0.01,0.01,1,0.01,5.868000031,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,40,0.02,0.05,1,0.02,3.071000099,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,41,0.02,0.03,1,0.02,4.428999901,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,42,0.02,0.01,0,0.01,2.305000067,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,43,0.03,0.02,0,0.02,3.445999861,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,44,0.02,0.04,1,0.02,2.622000217,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,45,0.01,0.02,0,0.02,4.619999886,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,46,0.05,0.01,0,0.01,5.092999935,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,47,0.04,0.03,1,0.04,5.558000088,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,48,0.05,0.03,1,0.05,3.978999853,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,49,0.03,0.01,0,0.01,3.372999907,2,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
60d86d6c0f4b31dab174a376,0,50,0.03,0.05,0,0.05,2.325000048,1,14,27,4.583333333,49,6,18,13,12,10,40,7,7,10,53,0,0,0,0,28,40,19,25,18,33,17,6,34
