,subid,subtrial,social_money,nonsocial_money,exp_chosen,decision_price,reaction_time,AQ,MSPSS,IRI_total,IRI_FS,IRI_EC,IRI_PD,IRI_PT
0,58ab75c4ef58a9000119d16c,1,0.02,0.01,1,0.02,2.420000076,20,6.0,81,19,22,22,18
1,58ab75c4ef58a9000119d16c,2,0.05,0.04,0,0.04,1.819000006,20,6.0,81,19,22,22,18
2,58ab75c4ef58a9000119d16c,3,0.03,0.02,1,0.03,2.132000208,20,6.0,81,19,22,22,18
3,58ab75c4ef58a9000119d16c,4,0.03,0.05,0,0.05,1.790999889,20,6.0,81,19,22,22,18
4,58ab75c4ef58a9000119d16c,5,0.03,0.03,0,0.03,2.157999992,20,6.0,81,19,22,22,18
5,58ab75c4ef58a9000119d16c,6,0.01,0.03,0,0.03,2.926000118,20,6.0,81,19,22,22,18
6,58ab75c4ef58a9000119d16c,7,0.05,0.02,0,0.02,2.440000057,20,6.0,81,19,22,22,18
7,58ab75c4ef58a9000119d16c,8,0.03,0.01,0,0.01,2.7910001280000003,20,6.0,81,19,22,22,18
8,58ab75c4ef58a9000119d16c,9,0.01,0.05,1,0.01,5.019999981000001,20,6.0,81,19,22,22,18
9,58ab75c4ef58a9000119d16c,10,0.02,0.05,0,0.05,4.048000097,20,6.0,81,19,22,22,18
10,58ab75c4ef58a9000119d16c,11,0.05,0.01,0,0.01,2.79399991,20,6.0,81,19,22,22,18
11,58ab75c4ef58a9000119d16c,12,0.01,0.02,0,0.02,3.190999985,20,6.0,81,19,22,22,18
12,58ab75c4ef58a9000119d16c,13,0.01,0.04,0,0.04,2.898000002,20,6.0,81,19,22,22,18
13,58ab75c4ef58a9000119d16c,14,0.04,0.02,0,0.02,3.032000065,20,6.0,81,19,22,22,18
14,58ab75c4ef58a9000119d16c,15,0.04,0.03,0,0.03,2.083000183,20,6.0,81,19,22,22,18
15,58ab75c4ef58a9000119d16c,16,0.05,0.03,1,0.05,3.312000036,20,6.0,81,19,22,22,18
16,58ab75c4ef58a9000119d16c,17,0.02,0.03,0,0.03,1.561000109,20,6.0,81,19,22,22,18
17,58ab75c4ef58a9000119d16c,18,0.03,0.05,1,0.03,5.054999828,20,6.0,81,19,22,22,18
18,58ab75c4ef58a9000119d16c,19,0.04,0.03,1,0.04,5.9290001389999984,20,6.0,81,19,22,22,18
19,58ab75c4ef58a9000119d16c,20,0.01,0.05,1,0.01,3.5049998760000003,20,6.0,81,19,22,22,18
20,58ab75c4ef58a9000119d16c,21,0.01,0.02,1,0.01,2.481999874,20,6.0,81,19,22,22,18
21,58ab75c4ef58a9000119d16c,22,0.03,0.01,0,0.01,2.696000099,20,6.0,81,19,22,22,18
22,58ab75c4ef58a9000119d16c,23,0.02,0.05,1,0.02,3.194999933,20,6.0,81,19,22,22,18
23,58ab75c4ef58a9000119d16c,24,0.02,0.05,1,0.02,2.403000116,20,6.0,81,19,22,22,18
24,58ab75c4ef58a9000119d16c,25,0.03,0.03,0,0.03,2.532000065,20,6.0,81,19,22,22,18
25,58ab75c4ef58a9000119d16c,26,0.02,0.02,1,0.02,2.63499999,20,6.0,81,19,22,22,18
26,58ab75c4ef58a9000119d16c,27,0.04,0.01,0,0.01,3.325999975,20,6.0,81,19,22,22,18
27,58ab75c4ef58a9000119d16c,28,0.05,0.02,0,0.02,2.105999947,20,6.0,81,19,22,22,18
28,58ab75c4ef58a9000119d16c,29,0.04,0.01,0,0.01,2.749000072,20,6.0,81,19,22,22,18
29,58ab75c4ef58a9000119d16c,30,0.04,0.01,0,0.01,2.295000076,20,6.0,81,19,22,22,18
30,58ab75c4ef58a9000119d16c,31,0.02,0.04,1,0.02,2.779999971,20,6.0,81,19,22,22,18
31,58ab75c4ef58a9000119d16c,32,0.01,0.04,,,,20,6.0,81,19,22,22,18
32,58ab75c4ef58a9000119d16c,33,0.02,0.02,0,0.02,3.2209999560000004,20,6.0,81,19,22,22,18
33,58ab75c4ef58a9000119d16c,34,0.05,0.02,1,0.05,3.882000208,20,6.0,81,19,22,22,18
34,58ab75c4ef58a9000119d16c,35,0.01,0.01,0,0.01,2.296000004,20,6.0,81,19,22,22,18
35,58ab75c4ef58a9000119d16c,36,0.04,0.04,0,0.04,1.667000055,20,6.0,81,19,22,22,18
36,58ab75c4ef58a9000119d16c,37,0.05,0.01,0,0.01,2.756999969,20,6.0,81,19,22,22,18
37,58ab75c4ef58a9000119d16c,38,0.01,0.03,1,0.01,2.880000114,20,6.0,81,19,22,22,18
38,58ab75c4ef58a9000119d16c,39,0.05,0.03,0,0.03,2.151000023,20,6.0,81,19,22,22,18
39,58ab75c4ef58a9000119d16c,40,0.01,0.04,1,0.01,2.937000036,20,6.0,81,19,22,22,18
40,58ab75c4ef58a9000119d16c,41,0.01,0.02,0,0.02,3.773999929,20,6.0,81,19,22,22,18
41,58ab75c4ef58a9000119d16c,42,0.02,0.04,1,0.02,4.653999805,20,6.0,81,19,22,22,18
42,58ab75c4ef58a9000119d16c,43,0.05,0.01,0,0.01,2.128999949,20,6.0,81,19,22,22,18
43,58ab75c4ef58a9000119d16c,44,0.05,0.01,0,0.01,2.765000105,20,6.0,81,19,22,22,18
44,58ab75c4ef58a9000119d16c,45,0.03,0.02,0,0.02,2.332000017,20,6.0,81,19,22,22,18
45,58ab75c4ef58a9000119d16c,46,0.05,0.03,1,0.05,2.360000134,20,6.0,81,19,22,22,18
46,58ab75c4ef58a9000119d16c,47,0.01,0.05,1,0.01,2.128999949,20,6.0,81,19,22,22,18
47,58ab75c4ef58a9000119d16c,48,0.02,0.03,1,0.02,2.762999773,20,6.0,81,19,22,22,18
48,58ab75c4ef58a9000119d16c,49,0.05,0.01,0,0.01,2.298000097,20,6.0,81,19,22,22,18
49,58ab75c4ef58a9000119d16c,50,0.04,0.03,0,0.03,2.477999926,20,6.0,81,19,22,22,18
0,6016f95c56f32e8df6e841af,1,0.04,0.01,0,0.01,2.162999868,13,4.416666667,51,8,16,8,19
1,6016f95c56f32e8df6e841af,2,0.01,0.04,1,0.01,1.817000151,13,4.416666667,51,8,16,8,19
2,6016f95c56f32e8df6e841af,3,0.05,0.01,0,0.01,1.480999947,13,4.416666667,51,8,16,8,19
3,6016f95c56f32e8df6e841af,4,0.03,0.05,1,0.03,1.448999882,13,4.416666667,51,8,16,8,19
4,6016f95c56f32e8df6e841af,5,0.05,0.03,0,0.03,1.450999975,13,4.416666667,51,8,16,8,19
5,6016f95c56f32e8df6e841af,6,0.02,0.04,1,0.02,1.47300005,13,4.416666667,51,8,16,8,19
6,6016f95c56f32e8df6e841af,7,0.01,0.04,1,0.01,1.497999907,13,4.416666667,51,8,16,8,19
7,6016f95c56f32e8df6e841af,8,0.05,0.01,0,0.01,0.898999929,13,4.416666667,51,8,16,8,19
8,6016f95c56f32e8df6e841af,9,0.02,0.05,1,0.02,1.296999931,13,4.416666667,51,8,16,8,19
9,6016f95c56f32e8df6e841af,10,0.03,0.02,0,0.02,1.690999985,13,4.416666667,51,8,16,8,19
10,6016f95c56f32e8df6e841af,11,0.01,0.02,1,0.01,0.8340001109999999,13,4.416666667,51,8,16,8,19
11,6016f95c56f32e8df6e841af,12,0.03,0.05,1,0.03,2.009000063,13,4.416666667,51,8,16,8,19
12,6016f95c56f32e8df6e841af,13,0.04,0.03,0,0.03,1.464999914,13,4.416666667,51,8,16,8,19
13,6016f95c56f32e8df6e841af,14,0.04,0.01,0,0.01,0.969000101,13,4.416666667,51,8,16,8,19
14,6016f95c56f32e8df6e841af,15,0.02,0.02,0,0.02,2.786000013,13,4.416666667,51,8,16,8,19
15,6016f95c56f32e8df6e841af,16,0.04,0.02,0,0.02,1.2799999709999998,13,4.416666667,51,8,16,8,19
16,6016f95c56f32e8df6e841af,17,0.05,0.03,0,0.03,1.338999987,13,4.416666667,51,8,16,8,19
17,6016f95c56f32e8df6e841af,18,0.02,0.03,1,0.02,1.684000015,13,4.416666667,51,8,16,8,19
18,6016f95c56f32e8df6e841af,19,0.01,0.05,1,0.01,1.332999945,13,4.416666667,51,8,16,8,19
19,6016f95c56f32e8df6e841af,20,0.01,0.05,1,0.01,0.950000048,13,4.416666667,51,8,16,8,19
20,6016f95c56f32e8df6e841af,21,0.03,0.03,0,0.03,2.381999969,13,4.416666667,51,8,16,8,19
21,6016f95c56f32e8df6e841af,22,0.02,0.02,1,0.02,3.263999939,13,4.416666667,51,8,16,8,19
22,6016f95c56f32e8df6e841af,23,0.04,0.01,0,0.01,0.8819999690000001,13,4.416666667,51,8,16,8,19
23,6016f95c56f32e8df6e841af,24,0.05,0.01,0,0.01,1.431999922,13,4.416666667,51,8,16,8,19
24,6016f95c56f32e8df6e841af,25,0.03,0.03,0,0.03,2.817000151,13,4.416666667,51,8,16,8,19
25,6016f95c56f32e8df6e841af,26,0.01,0.05,1,0.01,1.016000032,13,4.416666667,51,8,16,8,19
26,6016f95c56f32e8df6e841af,27,0.01,0.04,1,0.01,0.965000153,13,4.416666667,51,8,16,8,19
27,6016f95c56f32e8df6e841af,28,0.01,0.01,1,0.01,0.900000095,13,4.416666667,51,8,16,8,19
28,6016f95c56f32e8df6e841af,29,0.02,0.05,1,0.02,1.5950000290000002,13,4.416666667,51,8,16,8,19
29,6016f95c56f32e8df6e841af,30,0.02,0.03,1,0.02,1.149999857,13,4.416666667,51,8,16,8,19
30,6016f95c56f32e8df6e841af,31,0.01,0.02,1,0.01,0.986999989,13,4.416666667,51,8,16,8,19
31,6016f95c56f32e8df6e841af,32,0.05,0.01,0,0.01,1.149000168,13,4.416666667,51,8,16,8,19
32,6016f95c56f32e8df6e841af,33,0.05,0.03,0,0.03,1.131000042,13,4.416666667,51,8,16,8,19
33,6016f95c56f32e8df6e841af,34,0.05,0.01,0,0.01,1.019000053,13,4.416666667,51,8,16,8,19
34,6016f95c56f32e8df6e841af,35,0.02,0.05,1,0.02,1.0849998,13,4.416666667,51,8,16,8,19
35,6016f95c56f32e8df6e841af,36,0.02,0.04,1,0.02,1.049000025,13,4.416666667,51,8,16,8,19
36,6016f95c56f32e8df6e841af,37,0.03,0.01,0,0.01,1.130000114,13,4.416666667,51,8,16,8,19
37,6016f95c56f32e8df6e841af,38,0.05,0.02,0,0.02,1.017000198,13,4.416666667,51,8,16,8,19
38,6016f95c56f32e8df6e841af,39,0.05,0.02,0,0.02,1.266000032,13,4.416666667,51,8,16,8,19
39,6016f95c56f32e8df6e841af,40,0.04,0.03,0,0.03,1.498999834,13,4.416666667,51,8,16,8,19
40,6016f95c56f32e8df6e841af,41,0.03,0.02,0,0.02,0.996999979,13,4.416666667,51,8,16,8,19
41,6016f95c56f32e8df6e841af,42,0.04,0.04,1,0.04,2.482000113,13,4.416666667,51,8,16,8,19
42,6016f95c56f32e8df6e841af,43,0.01,0.02,1,0.01,1.443000078,13,4.416666667,51,8,16,8,19
43,6016f95c56f32e8df6e841af,44,0.03,0.01,0,0.01,1.697999954,13,4.416666667,51,8,16,8,19
44,6016f95c56f32e8df6e841af,45,0.01,0.03,1,0.01,1.11500001,13,4.416666667,51,8,16,8,19
45,6016f95c56f32e8df6e841af,46,0.05,0.04,0,0.04,1.714999914,13,4.416666667,51,8,16,8,19
46,6016f95c56f32e8df6e841af,47,0.04,0.03,0,0.03,1.431999922,13,4.416666667,51,8,16,8,19
47,6016f95c56f32e8df6e841af,48,0.01,0.03,1,0.01,1.148000002,13,4.416666667,51,8,16,8,19
48,6016f95c56f32e8df6e841af,49,0.05,0.02,0,0.02,1.180000067,13,4.416666667,51,8,16,8,19
49,6016f95c56f32e8df6e841af,50,0.02,0.01,0,0.01,0.964999914,13,4.416666667,51,8,16,8,19
0,5fbd2fffbbfb2d070580d353,1,0.01,0.04,0,0.04,2.578999996,21,6.666666667,72,27,21,11,13
1,5fbd2fffbbfb2d070580d353,2,0.05,0.01,0,0.01,1.938999891,21,6.666666667,72,27,21,11,13
2,5fbd2fffbbfb2d070580d353,3,0.03,0.01,1,0.03,2.350000143,21,6.666666667,72,27,21,11,13
3,5fbd2fffbbfb2d070580d353,4,0.02,0.05,0,0.05,2.874000072,21,6.666666667,72,27,21,11,13
4,5fbd2fffbbfb2d070580d353,5,0.02,0.02,1,0.02,2.385999918,21,6.666666667,72,27,21,11,13
5,5fbd2fffbbfb2d070580d353,6,0.03,0.01,0,0.01,2.194000006,21,6.666666667,72,27,21,11,13
6,5fbd2fffbbfb2d070580d353,7,0.05,0.01,0,0.01,1.747999907,21,6.666666667,72,27,21,11,13
7,5fbd2fffbbfb2d070580d353,8,0.04,0.03,0,0.03,2.332000017,21,6.666666667,72,27,21,11,13
8,5fbd2fffbbfb2d070580d353,9,0.05,0.03,1,0.05,2.148000002,21,6.666666667,72,27,21,11,13
9,5fbd2fffbbfb2d070580d353,10,0.05,0.01,0,0.01,1.632999897,21,6.666666667,72,27,21,11,13
10,5fbd2fffbbfb2d070580d353,11,0.01,0.02,0,0.02,2.450999975,21,6.666666667,72,27,21,11,13
11,5fbd2fffbbfb2d070580d353,12,0.03,0.03,0,0.03,1.748999834,21,6.666666667,72,27,21,11,13
12,5fbd2fffbbfb2d070580d353,13,0.01,0.03,0,0.03,1.953999996,21,6.666666667,72,27,21,11,13
13,5fbd2fffbbfb2d070580d353,14,0.05,0.02,1,0.05,2.254999876,21,6.666666667,72,27,21,11,13
14,5fbd2fffbbfb2d070580d353,15,0.05,0.01,0,0.01,2.361999989,21,6.666666667,72,27,21,11,13
15,5fbd2fffbbfb2d070580d353,16,0.01,0.05,0,0.05,2.928999901,21,6.666666667,72,27,21,11,13
16,5fbd2fffbbfb2d070580d353,17,0.01,0.04,1,0.01,3.18200016,21,6.666666667,72,27,21,11,13
17,5fbd2fffbbfb2d070580d353,18,0.02,0.03,0,0.03,2.333000183,21,6.666666667,72,27,21,11,13
18,5fbd2fffbbfb2d070580d353,19,0.05,0.01,0,0.01,1.875,21,6.666666667,72,27,21,11,13
19,5fbd2fffbbfb2d070580d353,20,0.04,0.01,1,0.04,1.89199996,21,6.666666667,72,27,21,11,13
20,5fbd2fffbbfb2d070580d353,21,0.02,0.03,1,0.02,1.937999964,21,6.666666667,72,27,21,11,13
21,5fbd2fffbbfb2d070580d353,22,0.02,0.04,1,0.02,2.0400002,21,6.666666667,72,27,21,11,13
22,5fbd2fffbbfb2d070580d353,23,0.03,0.02,0,0.02,2.114000082,21,6.666666667,72,27,21,11,13
23,5fbd2fffbbfb2d070580d353,24,0.01,0.02,1,0.01,2.060000181,21,6.666666667,72,27,21,11,13
24,5fbd2fffbbfb2d070580d353,25,0.04,0.02,0,0.02,1.4839999680000002,21,6.666666667,72,27,21,11,13
25,5fbd2fffbbfb2d070580d353,26,0.05,0.03,0,0.03,2.439999819,21,6.666666667,72,27,21,11,13
26,5fbd2fffbbfb2d070580d353,27,0.01,0.04,0,0.04,2.103000164,21,6.666666667,72,27,21,11,13
27,5fbd2fffbbfb2d070580d353,28,0.01,0.02,1,0.01,1.999000072,21,6.666666667,72,27,21,11,13
28,5fbd2fffbbfb2d070580d353,29,0.04,0.03,1,0.04,1.620999813,21,6.666666667,72,27,21,11,13
29,5fbd2fffbbfb2d070580d353,30,0.04,0.01,0,0.01,2.105999947,21,6.666666667,72,27,21,11,13
30,5fbd2fffbbfb2d070580d353,31,0.04,0.01,1,0.04,1.987999916,21,6.666666667,72,27,21,11,13
31,5fbd2fffbbfb2d070580d353,32,0.01,0.05,1,0.01,3.890999794,21,6.666666667,72,27,21,11,13
32,5fbd2fffbbfb2d070580d353,33,0.01,0.05,0,0.05,2.833999872,21,6.666666667,72,27,21,11,13
33,5fbd2fffbbfb2d070580d353,34,0.05,0.02,1,0.05,2.072000027,21,6.666666667,72,27,21,11,13
34,5fbd2fffbbfb2d070580d353,35,0.05,0.03,0,0.03,2.850999832,21,6.666666667,72,27,21,11,13
35,5fbd2fffbbfb2d070580d353,36,0.03,0.02,0,0.02,1.878999949,21,6.666666667,72,27,21,11,13
36,5fbd2fffbbfb2d070580d353,37,0.05,0.04,0,0.04,1.690999985,21,6.666666667,72,27,21,11,13
37,5fbd2fffbbfb2d070580d353,38,0.03,0.03,0,0.03,2.083999872,21,6.666666667,72,27,21,11,13
38,5fbd2fffbbfb2d070580d353,39,0.02,0.05,1,0.02,2.082999945,21,6.666666667,72,27,21,11,13
39,5fbd2fffbbfb2d070580d353,40,0.01,0.03,1,0.01,2.046000004,21,6.666666667,72,27,21,11,13
40,5fbd2fffbbfb2d070580d353,41,0.02,0.02,0,0.02,2.407999992,21,6.666666667,72,27,21,11,13
41,5fbd2fffbbfb2d070580d353,42,0.03,0.05,0,0.05,1.69299984,21,6.666666667,72,27,21,11,13
42,5fbd2fffbbfb2d070580d353,43,0.04,0.03,0,0.03,1.4580001830000002,21,6.666666667,72,27,21,11,13
43,5fbd2fffbbfb2d070580d353,44,0.05,0.02,1,0.05,2.8379998210000004,21,6.666666667,72,27,21,11,13
44,5fbd2fffbbfb2d070580d353,45,0.02,0.05,0,0.05,2.065000057,21,6.666666667,72,27,21,11,13
45,5fbd2fffbbfb2d070580d353,46,0.02,0.01,1,0.02,1.6390001769999998,21,6.666666667,72,27,21,11,13
46,5fbd2fffbbfb2d070580d353,47,0.02,0.04,0,0.04,1.827000141,21,6.666666667,72,27,21,11,13
47,5fbd2fffbbfb2d070580d353,48,0.01,0.01,0,0.01,2.148000002,21,6.666666667,72,27,21,11,13
48,5fbd2fffbbfb2d070580d353,49,0.04,0.04,1,0.04,1.676000118,21,6.666666667,72,27,21,11,13
49,5fbd2fffbbfb2d070580d353,50,0.03,0.05,0,0.05,2.671999931,21,6.666666667,72,27,21,11,13
0,5dd48444dd9a7447d224cc71,1,0.01,0.02,1,0.01,3.1011900010000004,10,7.0,73,13,28,14,18
1,5dd48444dd9a7447d224cc71,2,0.04,0.04,1,0.04,2.240079999,10,7.0,73,13,28,14,18
2,5dd48444dd9a7447d224cc71,3,0.05,0.02,1,0.05,2.921045002,10,7.0,73,13,28,14,18
3,5dd48444dd9a7447d224cc71,4,0.05,0.03,1,0.05,2.591065001,10,7.0,73,13,28,14,18
4,5dd48444dd9a7447d224cc71,5,0.03,0.01,0,0.01,3.77991,10,7.0,73,13,28,14,18
5,5dd48444dd9a7447d224cc71,6,0.04,0.03,1,0.04,3.0307150000000003,10,7.0,73,13,28,14,18
6,5dd48444dd9a7447d224cc71,7,0.04,0.01,0,0.01,3.895985,10,7.0,73,13,28,14,18
7,5dd48444dd9a7447d224cc71,8,0.05,0.03,1,0.05,3.941165,10,7.0,73,13,28,14,18
8,5dd48444dd9a7447d224cc71,9,0.04,0.01,1,0.04,3.687480001,10,7.0,73,13,28,14,18
9,5dd48444dd9a7447d224cc71,10,0.03,0.03,1,0.03,3.148629999,10,7.0,73,13,28,14,18
10,5dd48444dd9a7447d224cc71,11,0.02,0.04,1,0.02,2.785304999,10,7.0,73,13,28,14,18
11,5dd48444dd9a7447d224cc71,12,0.01,0.04,1,0.01,2.6414150000000003,10,7.0,73,13,28,14,18
12,5dd48444dd9a7447d224cc71,13,0.03,0.05,1,0.03,3.231425,10,7.0,73,13,28,14,18
13,5dd48444dd9a7447d224cc71,14,0.02,0.01,1,0.02,2.655704999,10,7.0,73,13,28,14,18
14,5dd48444dd9a7447d224cc71,15,0.02,0.02,1,0.02,3.130194999,10,7.0,73,13,28,14,18
15,5dd48444dd9a7447d224cc71,16,0.02,0.04,1,0.02,3.05663,10,7.0,73,13,28,14,18
16,5dd48444dd9a7447d224cc71,17,0.03,0.01,1,0.03,2.913984999,10,7.0,73,13,28,14,18
17,5dd48444dd9a7447d224cc71,18,0.05,0.02,1,0.05,3.187519999,10,7.0,73,13,28,14,18
18,5dd48444dd9a7447d224cc71,19,0.04,0.01,0,0.01,3.661290001,10,7.0,73,13,28,14,18
19,5dd48444dd9a7447d224cc71,20,0.01,0.05,1,0.01,2.684765,10,7.0,73,13,28,14,18
20,5dd48444dd9a7447d224cc71,21,0.02,0.02,1,0.02,3.19946,10,7.0,73,13,28,14,18
21,5dd48444dd9a7447d224cc71,22,0.03,0.05,1,0.03,2.8443650010000003,10,7.0,73,13,28,14,18
22,5dd48444dd9a7447d224cc71,23,0.02,0.03,1,0.02,2.394930001,10,7.0,73,13,28,14,18
23,5dd48444dd9a7447d224cc71,24,0.01,0.02,1,0.01,2.783780001,10,7.0,73,13,28,14,18
24,5dd48444dd9a7447d224cc71,25,0.03,0.02,1,0.03,2.4034150000000003,10,7.0,73,13,28,14,18
25,5dd48444dd9a7447d224cc71,26,0.05,0.03,1,0.05,2.893269999,10,7.0,73,13,28,14,18
26,5dd48444dd9a7447d224cc71,27,0.01,0.04,1,0.01,3.0057200010000003,10,7.0,73,13,28,14,18
27,5dd48444dd9a7447d224cc71,28,0.04,0.02,0,0.02,3.777380001,10,7.0,73,13,28,14,18
28,5dd48444dd9a7447d224cc71,29,0.01,0.03,1,0.01,3.632145001,10,7.0,73,13,28,14,18
29,5dd48444dd9a7447d224cc71,30,0.01,0.05,1,0.01,2.834515,10,7.0,73,13,28,14,18
30,5dd48444dd9a7447d224cc71,31,0.04,0.03,0,0.03,3.046320001,10,7.0,73,13,28,14,18
31,5dd48444dd9a7447d224cc71,32,0.01,0.02,1,0.01,2.749095,10,7.0,73,13,28,14,18
32,5dd48444dd9a7447d224cc71,33,0.03,0.03,1,0.03,3.5459400010000004,10,7.0,73,13,28,14,18
33,5dd48444dd9a7447d224cc71,34,0.03,0.02,1,0.03,4.180819999,10,7.0,73,13,28,14,18
34,5dd48444dd9a7447d224cc71,35,0.04,0.03,1,0.04,2.884475,10,7.0,73,13,28,14,18
35,5dd48444dd9a7447d224cc71,36,0.05,0.01,0,0.01,4.3361150010000005,10,7.0,73,13,28,14,18
36,5dd48444dd9a7447d224cc71,37,0.01,0.03,1,0.01,2.85145,10,7.0,73,13,28,14,18
37,5dd48444dd9a7447d224cc71,38,0.02,0.05,1,0.02,2.79379,10,7.0,73,13,28,14,18
38,5dd48444dd9a7447d224cc71,39,0.01,0.04,1,0.01,2.572084999,10,7.0,73,13,28,14,18
39,5dd48444dd9a7447d224cc71,40,0.05,0.01,1,0.05,4.103735,10,7.0,73,13,28,14,18
40,5dd48444dd9a7447d224cc71,41,0.01,0.01,1,0.01,3.80484,10,7.0,73,13,28,14,18
41,5dd48444dd9a7447d224cc71,42,0.02,0.05,1,0.02,2.4275900000000004,10,7.0,73,13,28,14,18
42,5dd48444dd9a7447d224cc71,43,0.01,0.05,1,0.01,2.914445,10,7.0,73,13,28,14,18
43,5dd48444dd9a7447d224cc71,44,0.02,0.03,1,0.02,3.635059999,10,7.0,73,13,28,14,18
44,5dd48444dd9a7447d224cc71,45,0.05,0.04,1,0.05,3.42695,10,7.0,73,13,28,14,18
45,5dd48444dd9a7447d224cc71,46,0.05,0.01,0,0.01,2.897965001,10,7.0,73,13,28,14,18
46,5dd48444dd9a7447d224cc71,47,0.05,0.01,0,0.01,3.683385,10,7.0,73,13,28,14,18
47,5dd48444dd9a7447d224cc71,48,0.02,0.05,1,0.02,3.431919999,10,7.0,73,13,28,14,18
48,5dd48444dd9a7447d224cc71,49,0.05,0.01,1,0.05,2.36778,10,7.0,73,13,28,14,18
49,5dd48444dd9a7447d224cc71,50,0.05,0.02,1,0.05,2.650775,10,7.0,73,13,28,14,18
0,60ea0984f30f7e0a9b839e3b,1,0.05,0.04,1,0.05,2.1660001280000003,16,5.0,63,18,20,7,18
1,60ea0984f30f7e0a9b839e3b,2,0.01,0.05,0,0.05,1.7250001430000002,16,5.0,63,18,20,7,18
2,60ea0984f30f7e0a9b839e3b,3,0.03,0.02,1,0.03,2.198999882,16,5.0,63,18,20,7,18
3,60ea0984f30f7e0a9b839e3b,4,0.02,0.03,0,0.03,2.697000027,16,5.0,63,18,20,7,18
4,60ea0984f30f7e0a9b839e3b,5,0.03,0.03,0,0.03,1.4500000480000002,16,5.0,63,18,20,7,18
5,60ea0984f30f7e0a9b839e3b,6,0.01,0.02,1,0.01,7.381000042,16,5.0,63,18,20,7,18
6,60ea0984f30f7e0a9b839e3b,7,0.05,0.02,0,0.02,2.147000074,16,5.0,63,18,20,7,18
7,60ea0984f30f7e0a9b839e3b,8,0.03,0.03,0,0.03,2.138000011,16,5.0,63,18,20,7,18
8,60ea0984f30f7e0a9b839e3b,9,0.04,0.02,0,0.02,1.930000067,16,5.0,63,18,20,7,18
9,60ea0984f30f7e0a9b839e3b,10,0.02,0.02,1,0.02,5.095999956,16,5.0,63,18,20,7,18
10,60ea0984f30f7e0a9b839e3b,11,0.01,0.03,0,0.03,2.111999989,16,5.0,63,18,20,7,18
11,60ea0984f30f7e0a9b839e3b,12,0.01,0.04,0,0.04,3.646999836,16,5.0,63,18,20,7,18
12,60ea0984f30f7e0a9b839e3b,13,0.04,0.03,1,0.04,1.447000027,16,5.0,63,18,20,7,18
13,60ea0984f30f7e0a9b839e3b,14,0.02,0.04,1,0.02,2.080000162,16,5.0,63,18,20,7,18
14,60ea0984f30f7e0a9b839e3b,15,0.02,0.01,1,0.02,2.343000174,16,5.0,63,18,20,7,18
15,60ea0984f30f7e0a9b839e3b,16,0.04,0.04,1,0.04,1.878999949,16,5.0,63,18,20,7,18
16,60ea0984f30f7e0a9b839e3b,17,0.01,0.01,1,0.01,4.1050000189999984,16,5.0,63,18,20,7,18
17,60ea0984f30f7e0a9b839e3b,18,0.04,0.03,0,0.03,1.907999992,16,5.0,63,18,20,7,18
18,60ea0984f30f7e0a9b839e3b,19,0.02,0.05,0,0.05,1.611999989,16,5.0,63,18,20,7,18
19,60ea0984f30f7e0a9b839e3b,20,0.01,0.02,1,0.01,3.167999983,16,5.0,63,18,20,7,18
20,60ea0984f30f7e0a9b839e3b,21,0.05,0.03,0,0.03,3.3459999560000004,16,5.0,63,18,20,7,18
21,60ea0984f30f7e0a9b839e3b,22,0.02,0.02,0,0.02,1.947000027,16,5.0,63,18,20,7,18
22,60ea0984f30f7e0a9b839e3b,23,0.05,0.03,1,0.05,2.262000084,16,5.0,63,18,20,7,18
23,60ea0984f30f7e0a9b839e3b,24,0.02,0.05,1,0.02,1.994999886,16,5.0,63,18,20,7,18
24,60ea0984f30f7e0a9b839e3b,25,0.01,0.04,0,0.04,4.50999999,16,5.0,63,18,20,7,18
25,60ea0984f30f7e0a9b839e3b,26,0.01,0.05,1,0.01,2.96600008,16,5.0,63,18,20,7,18
26,60ea0984f30f7e0a9b839e3b,27,0.04,0.01,0,0.01,4.880000114,16,5.0,63,18,20,7,18
27,60ea0984f30f7e0a9b839e3b,28,0.05,0.01,1,0.05,3.961999893,16,5.0,63,18,20,7,18
28,60ea0984f30f7e0a9b839e3b,29,0.05,0.01,0,0.01,1.395999908,16,5.0,63,18,20,7,18
29,60ea0984f30f7e0a9b839e3b,30,0.05,0.01,0,0.01,1.879000187,16,5.0,63,18,20,7,18
30,60ea0984f30f7e0a9b839e3b,31,0.04,0.01,1,0.04,1.82799983,16,5.0,63,18,20,7,18
31,60ea0984f30f7e0a9b839e3b,32,0.04,0.01,1,0.04,3.164999962,16,5.0,63,18,20,7,18
32,60ea0984f30f7e0a9b839e3b,33,0.05,0.01,1,0.05,1.572000027,16,5.0,63,18,20,7,18
33,60ea0984f30f7e0a9b839e3b,34,0.01,0.04,1,0.01,3.961999893,16,5.0,63,18,20,7,18
34,60ea0984f30f7e0a9b839e3b,35,0.05,0.02,1,0.05,2.279999971,16,5.0,63,18,20,7,18
35,60ea0984f30f7e0a9b839e3b,36,0.05,0.01,0,0.01,4.753999949,16,5.0,63,18,20,7,18
36,60ea0984f30f7e0a9b839e3b,37,0.04,0.03,1,0.04,2.725999832,16,5.0,63,18,20,7,18
37,60ea0984f30f7e0a9b839e3b,38,0.05,0.02,0,0.02,1.777000189,16,5.0,63,18,20,7,18
